时间(s),实际响应温度(℃),真实仿真温度(℃),阀门开度(%),误差(℃),Kp,Ti/10,Td*2
7.195000000000000000e+03,3.994881687109740369e+02,4.038282257542069829e+02,3.467537704670372989e+01,5.118312890259630876e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.196000000000000000e+03,4.003749797020554979e+02,4.043561695215581722e+02,4.163879364405629957e+01,-3.749797020554979099e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.197000000000000000e+03,4.000282310523552951e+02,4.040789603987763030e+02,3.379856658636398947e+01,-2.823105235529510537e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.198000000000000000e+03,3.995382214348417733e+02,4.043560830201950580e+02,3.685353964647352853e+01,4.617785651582266837e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.199000000000000000e+03,3.996261512342024389e+02,4.049558211717024960e+02,4.067979984134385063e+01,3.738487657975611000e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.200000000000000000e+03,4.001578123148519239e+02,4.048280743931022130e+02,3.948310688137849667e+01,-1.578123148519239294e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.201000000000000000e+03,4.000502980127155865e+02,4.040725418968743838e+02,3.495382351939668553e+01,-5.029801271558653752e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.202000000000000000e+03,4.001270854569144717e+02,4.045927003156238015e+02,3.610007043808359839e+01,-1.270854569144717061e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.203000000000000000e+03,3.997357707668163016e+02,4.045609458561266933e+02,3.558285813276131648e+01,2.642292331836983976e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.204000000000000000e+03,4.001725337327723082e+02,4.041368859558472764e+02,3.886469775225064893e+01,-1.725337327723082126e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.205000000000000000e+03,4.003947676670031228e+02,4.044505877765824380e+02,3.511237879388335870e+01,-3.947676670031228241e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.206000000000000000e+03,4.005160747002324229e+02,4.041035838184198496e+02,3.353028317667808977e+01,-5.160747002324228561e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.207000000000000000e+03,4.002434382679176679e+02,4.043264859912028442e+02,3.287480865163305310e+01,-2.434382679176678721e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.208000000000000000e+03,4.000136854502351866e+02,4.042531995051235754e+02,3.537735170558884334e+01,-1.368545023518663584e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.209000000000000000e+03,4.002228116550440973e+02,4.043716735179215220e+02,3.719472548665884659e+01,-2.228116550440972787e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.210000000000000000e+03,3.998317570272749322e+02,4.046303337711609629e+02,3.528852887839268249e+01,1.682429727250678297e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.211000000000000000e+03,4.001589561796704970e+02,4.046856111738798631e+02,3.845263486102189177e+01,-1.589561796704970220e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.212000000000000000e+03,3.999718594326735115e+02,4.044875058411256532e+02,3.549739674058179162e+01,2.814056732648850812e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.213000000000000000e+03,3.998207141087753484e+02,4.045250155851189788e+02,3.705614020258551022e+01,1.792858912246515501e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.214000000000000000e+03,3.999330482263694648e+02,4.044825270391594358e+02,3.814818812478038268e+01,6.695177363053517183e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.215000000000000000e+03,4.003139290947372615e+02,4.034126073730948860e+02,3.703301007485165997e+01,-3.139290947372614937e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.216000000000000000e+03,3.995742817530127127e+02,4.041593153513820198e+02,3.392000347656205150e+01,4.257182469872873298e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.217000000000000000e+03,4.000490784066481638e+02,4.045818001761974188e+02,4.015858742833947304e+01,-4.907840664816376375e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.218000000000000000e+03,4.003050131859166072e+02,4.044042655179678150e+02,3.591112318708438522e+01,-3.050131859166071990e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.219000000000000000e+03,3.996682726270380499e+02,4.044415633761099684e+02,3.396385631554600337e+01,3.317273729619500955e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.220000000000000000e+03,4.000703063226165455e+02,4.047180150623948407e+02,3.937779451270124298e+01,-7.030632261654545800e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.221000000000000000e+03,4.001344604863826930e+02,4.045622105624414644e+02,3.580407697555436641e+01,-1.344604863826930341e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.222000000000000000e+03,4.001869698834526048e+02,4.046492342224609615e+02,3.539799440589970203e+01,-1.869698834526047904e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.223000000000000000e+03,4.000502852217229020e+02,4.046182845749387980e+02,3.510254073172536238e+01,-5.028522172290195158e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.224000000000000000e+03,4.000474182741863842e+02,4.041431372743491579e+02,3.632945297373757398e+01,-4.741827418638422387e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.225000000000000000e+03,3.996916671793737237e+02,4.045858884879805828e+02,3.632015684114805509e+01,3.083328206262763160e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.226000000000000000e+03,4.003508500175372546e+02,4.040428645064395710e+02,3.915660193628541208e+01,-3.508500175372546437e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.227000000000000000e+03,3.997572686371098030e+02,4.042068352434710619e+02,3.353534126675290850e+01,2.427313628901970333e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.228000000000000000e+03,3.998112693855742350e+02,4.046133103880804356e+02,3.865095802894599331e+01,1.887306144257649976e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.229000000000000000e+03,4.003928862847957930e+02,4.044401191439231980e+02,3.794681685573465302e+01,-3.928862847957930171e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.230000000000000000e+03,3.995057240570717454e+02,4.042271307205193125e+02,3.313152768527879743e+01,4.942759429282546080e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.231000000000000000e+03,4.001374581280142593e+02,4.042374059840729501e+02,4.066819706699599379e+01,-1.374581280142592732e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.232000000000000000e+03,4.001814393412577715e+02,4.042240602378321910e+02,3.510958217832148165e+01,-1.814393412577715026e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.233000000000000000e+03,3.994219650090830100e+02,4.046800971538287968e+02,3.496760946798112712e+01,5.780349909169899547e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.234000000000000000e+03,3.999115248447212139e+02,4.049247218845236489e+02,4.125991825080974706e+01,8.847515527878613284e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.235000000000000000e+03,3.996087797444945409e+02,4.041023799917438168e+02,3.680883082178979038e+01,3.912202555054591357e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.236000000000000000e+03,4.002235173716392183e+02,4.046713496378563377e+02,3.931811930363280538e+01,-2.235173716392182541e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.237000000000000000e+03,3.998845948927585709e+02,4.040869089147677755e+02,3.417395754587004575e+01,1.154051072414290502e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.238000000000000000e+03,4.001442425772899014e+02,4.046349301166737860e+02,3.729005186061379362e+01,-1.442425772899014191e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.239000000000000000e+03,3.995517457691839240e+02,4.046451005968129948e+02,3.518177300433195143e+01,4.482542308160759603e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.240000000000000000e+03,4.004087640217138642e+02,4.044841888316603900e+02,4.015794233763784149e+01,-4.087640217138641674e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.241000000000000000e+03,3.999461848497590495e+02,4.039717449965266383e+02,3.290815618548552379e+01,5.381515024095051558e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.242000000000000000e+03,3.998758635234260623e+02,4.039915530342350962e+02,3.711358517993378570e+01,1.241364765739376708e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.243000000000000000e+03,3.996531785216890285e+02,4.043948432166263274e+02,3.761698908986054590e+01,3.468214783109715427e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.244000000000000000e+03,3.991680556415483920e+02,4.044110529019027354e+02,3.930985030216893961e+01,8.319443584516079682e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
