时间(s),输入信号(%),动态响应温度(℃)
4148,46.27927763050816,404.5487597928651
4149,46.20015299687945,404.5256085952958
4150,46.0518347552158,404.50805841654307
4151,45.92074507549324,404.4932871833608
4152,45.82202976089196,404.4793723603418
4153,45.72778380896912,404.47200041203695
4154,45.61398090322757,404.4831086244028
4155,45.466750202671754,404.524905959327
4156,45.259765341527945,404.5999984616702
4157,44.97568608010595,404.6935882853679
4158,44.66040802872366,404.77956690856917
4159,44.41336834522264,404.83728580712034
4160,44.319067136812244,404.8615128519552
4161,44.40105202634841,404.85627685328484
4162,44.60923355694722,404.8256931347213
4163,44.834141578347094,404.7768474275362
4164,44.97509165218855,404.72323789871206
4165,45.01682377863834,404.67715683913457
4166,45.01961710200523,404.64227820546
4167,45.034033717278085,404.6155639977971
4168,45.05366268745368,404.5944789964258
4169,45.04990629709483,404.57917592438366
4170,45.007774669791644,404.56845077614423
4171,44.923629001044446,404.56209097870504
4172,44.815945682033,404.564871985507
4173,44.73804850898812,404.5776417083878
4174,44.74061641024411,404.59067852391763
4175,44.82508237083297,404.59426860311356
4176,44.95508713632933,404.5880613826806
4177,45.096271732136266,404.5762109623096
4178,45.219645376742406,404.5608958881248
4179,45.29654176554278,404.5425941634942
4180,45.3249626032531,404.52051373337076
4181,45.32770079997366,404.4918390837206
4182,45.320012609479775,404.4554497581955
4183,45.31562938583982,404.4153170168901
4184,45.328377594803314,404.37852144746756
4185,45.33905426568623,404.3534693117843
4186,45.3067795611909,404.347983081391
4187,45.222679079023244,404.3644587297398
4188,45.11881634550074,404.39818218714385
4189,45.02507058814093,404.4398938373469
4190,44.94177635463377,404.4804622495008
4191,44.859900465838344,404.51717914186656
4192,44.78791286363998,404.5520779428112
4193,44.7423958108502,404.5851767687896
4194,44.728337540009164,404.61668678702614
4195,44.73928081823686,404.6482571447541
4196,44.758890950361206,404.6763501611838
4197,44.77383567617858,404.6926789461664
4198,44.79552329975262,404.69231155417003
4199,44.8405553837499,404.678118642155
4200,44.898034594293975,404.6609683853082
4201,44.93981344195597,404.6554097208252
4202,44.947008154719974,404.6679758033368
4203,44.91764275871738,404.690706254911
4204,44.85302798598476,404.7120004001517
4205,44.75079284116259,404.7273955180551
4206,44.63204760261938,404.735858981241
4207,44.550367006379474,404.7356723410438
4208,44.54093569467506,404.7256606675393
4209,44.58210809791602,404.7038071927674
4210,44.623248953255086,404.6691127922452
4211,44.63054384940058,404.6302015680693
4212,44.600173403578346,404.60470879049967
4213,44.54831471829062,404.60499701641817
4214,44.51180609203965,404.62806111173967
4215,44.54188401141394,404.65970831578727
4216,44.665818098167065,404.68635793553244
4217,44.87686841248827,404.7021301901994
4218,45.15420588534986,404.7075608799795
4219,45.44182933559605,404.7073733827459
4220,45.64349154898711,404.7067652071954
4221,45.68697954732714,404.70496290208894
4222,45.57398437172681,404.6953930232671
4223,45.36765410685191,404.6739507159873
4224,45.153421332780674,404.64562843615886
4225,45.003741295304195,404.6197963954207
4226,44.95642689345787,404.59863628573714
4227,45.012463271977055,404.5763451601817
4228,45.14893773717719,404.5480810818005
4229,45.32552176327915,404.5129226585816
4230,45.48831692249769,404.4735251418381
4231,45.58787794800175,404.43817549660105
4232,45.60042105034674,404.4171873422359
4233,45.54562586581174,404.4148036953566
4234,45.475024849129284,404.42763727114254
4235,45.42234374253847,404.4494140248683
4236,45.38538927513148,404.4739816084797
4237,45.34875344267385,404.4964708307228
4238,45.291837250293455,404.51464216775304
4239,45.19207795164851,404.5287876619009
4240,45.038900358000646,404.54291179965617
4241,44.837991216568454,404.5650148076322
4242,44.603088527342486,404.6000882312816
4243,44.35131488325714,404.64329208972885
4244,44.117003353487526,404.68510553300763
4245,43.961486240219045,404.7208981389766
4246,43.93687724713004,404.7492736852637
4247,44.04262125287097,404.76453751162654
4248,44.24412224908148,404.7571450500881
4249,44.51370912903509,404.72154821793674
4250,44.82884629969166,404.66090115439124
4251,45.15106361794615,404.58340065440365
4252,45.42448031676556,404.4998758265547
4253,45.602214319126155,404.4250605038442
4254,45.67985947652787,404.37318750353387
4255,45.69286616296737,404.3525925452511
4256,45.6738343534727,404.3643853905984
4257,45.623119812502516,404.4016542787841
4258,45.53091834946199,404.4511851925599
4259,45.40451074818372,404.49748910767534
4260,45.255136604070124,404.5265440017027
4261,45.079386929522514,404.52964020932296
4262,44.87760806840517,404.50773867413767
4263,44.6853668244495,404.4745524469878
4264,44.55846062874197,404.4499500638153
4265,44.53093892161857,404.44389652219013
4266,44.600778843433275,404.4511671933194
4267,44.74113597854152,404.46140544091105
